BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«TRIBUNA DE JOVENES COMPOSITORES EN LA MARCH». ABC. Madrid: Prensa Española, S.A., 1982-05-18.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				MUSEO DE ARTE CONTEMPORANEO. A lo largo del mes de mayo se celebra el Festival de Primavera. Entre las demostraciones de todo tipo no falta la música: desde el recital flamenco de Rafael Romero con Perico El del Lunar, hasta la actuación del quinteto Koan, con lugar para las bandas magnéticas y la electrónica.
«EL TIEMPO DE CADA UNO». ABC. Madrid: Prensa Española, S.A., 1982-12-26.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Mayúsculas no acentuadas en el original	titula sencillamente «Historias del tiempo». Attali recorre el largo y complejo proceso de la presencia del tiempo en la evolución histórica del hombre. Su sorprendente tratado es realmente una minuciosa descripción de las diversas formas de medir al tiempo desde los primeros balbuceos conocidos de la especie hasta la entrada de la electrónica y el cuarzo en la medición de ese fluido desconocido —y controvertido— que nos acompaña existencialmente. El libro de Attali se lee como una fascinante novela de aventuras de la condición humana. El paso del gnomon y de la clepsidra al reloj es un acontecimiento de hondas consecuencias. El Sol —y la
«Estocolmo. Afp, Efe, Ap». ABC. Madrid: Prensa Española, S.A., 1983-12-24.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Estas tres personas son acusadas —ha sido precisado por buenas fuentes—de haber ejercido presión sobre hombres de negocios y científicos suecos especializados en las aplicaciones militares de la electrónica. Los tres soviéticos han sido advertidos de que deben abandonar rápidamente Suecia, aunque no les ha sido comunicado ningún plazo concreto obligatorio para ello por las autoridades suecas, añaden las mismas fuentes.
«Nuevas empresas en Sagunto». ABC. Madrid: Prensa Española, S.A., 1983-12-24.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				paliar los efectos del¡ desmantelamiento de Altos Hornos del Mediterráneo, (AHM). Los proyectos recién aprobados suponen una inversión de 1.517 millones de pesetas y la creación de 282 puestos de trabajo directos. Estas, 13 empresas, cuyos trabajos de ingeniería comenzarán el próximo año, se ubicarán en los subsectores de electrónica, material de construcción, industria auxiliar del automóvil, curtidos, agroalimentario, artes gráficas, montajes, electrónica y plásticos. La Comisión comunicará la próxima semana estas ofertas de trabajo a la dirección de AHM, cuyo trabajadores tienen opción preferente sobre los mismos.
«EN LEGÍTIMA DEFENSA». ABC. Madrid: Prensa Española, S.A., 1983-12-24.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				No todo es pernicioso para los niños y adolescentes del video. Se ha demostrado que el video, además de su proyección didáctica y cultural, aumenta la rapidez de percepción, y la famosa frase de Marshal McLuhan adquiere especial significado: «Son los niños de la electrónica, y han desarrollado las cualidades necesarias para sobrevivir en el mundo del mañana».
«La máquina que surgió del tiempo». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	Toda esta fenomenología, que en España comienza a ser conocida, es ya habitual en los grandes países industrializados como Estados Unidos o Japón, y se anuncia como la gran revolución social del siglo XXI. Es el avance imparable de una nueva tecnología, por buen nombre Informática, que utiliza la electrónica, mejor la microelectrónica, para cambiar nuestros usos y costumbres. Y no es que dentro de veinte años vayamos a vivir todos en un mundo robotizado al mejor estilo de Woody Allen. La revolución informática ha comenzado ya y si hoy, en este momento, los ordenadores dejaran de funcionar el mundo entero se paralizaría,
«Informática: España nos «importa»». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	El problema se agrava más aún por la falta de coordinación entre las diferentes áreas de la Administración, como pueden ser los diferentes Ministerios, las FAS o las Comunidades autónomas, aunque el Plan de Electrónica e Informática intenta canalizar este potencial a través de los programas de concertación con empresas, los informes industriales y las cuotas de mercado. Particularmente se avecina un grave problema en el capítulo de compras por parte del Estado por cuanto los diferentes Gobiernos autonómicos tienen competencia en este terreno, por lo que la estrategia nacional puede derrumbarse
«Presidente y fundador de Telesincro, alcalde que fue de Mataró, este ingeniero industrial que se llama Joan Majó es, desde hace casi un año, director general de Electrónica e Informática. Apasionado defensor de la informática como principal medio para modernizar el país («sin la informática dejaremos de ser un país industrializado»), Joan Majó repasa en esta entrevista la situación del sector con una parada a fondo en el Plan de Electrónica y lo que éste va a significar para la industria informática.». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	Joan Majo, director general de Electrónica e Informática:«Sin informática no habrá trabajo para nadie»
«Presidente y fundador de Telesincro, alcalde que fue de Mataró, este ingeniero industrial que se llama Joan Majó es, desde hace casi un año, director general de Electrónica e Informática. Apasionado defensor de la informática como principal medio para modernizar el país («sin la informática dejaremos de ser un país industrializado»), Joan Majó repasa en esta entrevista la situación del sector con una parada a fondo en el Plan de Electrónica y lo que éste va a significar para la industria informática.». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	Presidente y fundador de Telesincro, alcalde que fue de Mataró, este ingeniero industrial que se llama Joan Majó es, desde hace casi un año, director general de Electrónica e Informática. Apasionado defensor de la informática como principal medio para modernizar el país («sin la informática dejaremos de ser un país industrializado»), Joan Majó repasa en esta entrevista la situación del sector con una parada a fondo en el Plan de Electrónica y lo que éste va a significar para la industria informática
«Presidente y fundador de Telesincro, alcalde que fue de Mataró, este ingeniero industrial que se llama Joan Majó es, desde hace casi un año, director general de Electrónica e Informática. Apasionado defensor de la informática como principal medio para modernizar el país («sin la informática dejaremos de ser un país industrializado»), Joan Majó repasa en esta entrevista la situación del sector con una parada a fondo en el Plan de Electrónica y lo que éste va a significar para la industria informática.». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	es, desde hace casi un año, director general de Electrónica e Informática. Apasionado defensor de la informática como principal medio para modernizar el país («sin la informática dejaremos de ser un país industrializado»), Joan Majó repasa en esta entrevista la situación del sector con una parada a fondo en el Plan de Electrónica y lo que éste va a significar para la industria informática.
«Podrán pensar, moverse, cambiar de trabajo, ver, oír y hablar. Seres inteligentes que nunca se cansan, fuman ni piden aumento de sueldo. Capaces de levantar grandes pesos y de escribir un largo nombre japonés en un grano de arroz. Son los robots inteligentes, el penúltimo reto del hombre en su camino hacia la quinta generación de ordenadores». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	Las tareas más normales que el ejecuta un robot son las de soldadura, pintura, montaje automático, manipulación de mercancías en medios hostiles o peligrosos, carga y descarga de máquinas herramientas, principalmente en los sectores del automóvil, electromecánica, siderurgia, electrónica, industria textil y, en general, en todos los trabajos que necesitan manipulación y montaje. De hecho están enfocados a realizar los trabajos más rutinarios, duros y peligrosos, liberando así al hombre de estas tareas. Como ejemplo valga el hecho de que un robot, si está programado para ello, puede levantar
«La gran variedad de marcas, modelos, especialidades, aplicaciones y otros aspectos de la informática hace en ocasiones difícil la tarea de elegir y decidir los equipos que más se ajustan a las necesidades específicas de la empresa o del profesional que precisa informatizarse. Tal vez por ello, la mejor ocasión para recabar información y tener todas las marcas al alcance es la Feria Monográfica del Equipo de Oficina e Informática, el popular S.I.M.O., que del 18 al 25 de noviembre se celebra en el recinto ferial de la Casa de Campo de Madrid.». ABC. Madrid: Prensa Española, S.A., 1983-11-17.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Mayúsculas no acentuadas en el original	También contempla el S.I.M.O. de este año la presentación del SIMORAMA, en el que de una forma física se podrán contemplar las actuaciones de los diferentes equipos expuestos y en el que se presentarán robots, inventos españoles en electrónica, formación de minusválidos y otros aspectos de la informática a fin de hacer la visita más divertida e instructiva. Las visitas para el público en general serán diarias, a excepción de los días 23, 24 y 25, que se reservan en exclusiva para los profesionales provistos de sus correspondientes invitaciones. La entrada, excepción
