BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Hernández de Norman, Isabel: La novela criolla en las Antillas. Nueva York: Plus Ultra, 1977.	Hernández de Norman, Isabel	La novela criolla en las Antillas	1977	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas			Disloca los episodios con tal de comunicarles más vibración, de que pierdan su concreción, de que reiteren cuadres e ideas repulsivas porque estos son tiempos peligrosos para el escritor antiesclavista. Desde este punto de vista, la novela de Villaverde resulta una de reivindicación social, modalidad que caracteriza al movimiento romántico. Hay que aclarar que estas novelas antiesclavistas, más ricas y numerosas
Lynch, Marta: Los dedos de la mano. Madrid: Alfaguara, 1977.	Lynch, Marta	Los dedos de la mano	1977	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			— lo mejor de la gentees la vibración, esa salud moralesa terminantealegríano, Harriot, qué alegríavengo de mis ruinas interiores y camino hacia este par de buenos brazos de romero que ya me aprietan las caderas, ya me apoya la cara contra el borde de mi vientre, ya me contagia toda esa buena voluntad de tipo bien alimentado, bien leído, instrumentado en
Lynch, Marta: Los dedos de la mano. Madrid: Alfaguara, 1977.	Lynch, Marta	Los dedos de la mano	1977	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			Vuela conmigo y, alto sobre la carretera, algún hombre espacial estará anotando nuestro itinerario. Quizá escuche cómo es que Harriot me interna en él, su vibración, su entusiasmo de cruzado o de muchacho bien comido que conserva todavía el paso largo y todo es conjunto de hoyuelos, misión cumplida y saco de tweed con que me acompaña mientras volamos por una pista aérea desde la que veo el mar, ese Pacífico suntuoso que ya no me estrangula la garganta ni me obliga a
Lynch, Marta: Los dedos de la mano. Madrid: Alfaguara, 1977.	Lynch, Marta	Los dedos de la mano	1977	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			Por la primera vez activa, desmufándome con esplendoroso ejemplar que quiere darse gratuitamente a tu gente y a la gente porque es lo único porque buscamos y luchamos esa misma vibración que ha encontrado en mí, desenmadejándome de un pasado dormido, viniendo desde lejos en una vida plácida como si estuviera anestesiada, despertándome en un coche a la carrera, por la pista prolijísima, al lado del Pacífico, enfilado, abrazados, absortos hacia la playa.
Lynch, Marta: Los dedos de la mano. Madrid: Alfaguara, 1977.	Lynch, Marta	Los dedos de la mano	1977	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			El mío marcha con el mar, con las altas, prolijas carreteras, con entusiasmo por el mundo que despierta frente a mis ojos. Los ojos de Harriot están cerrados, atentos a la vibración que consiguió. Los pacíficos habitantes de Dana Point nada sabrán de esta mudanza. Sin movernos, casi, hacemos el amor del que salgo victoriosa, desnuda, como hoy, escurriéndome del mar. Compulsada, recuperada, íntegra, proyectándome hacia el día siguiente en el que encuentro todo por hacer,
Wolff, Egon: Kindergarten. Boulder (Estados Unidos de América): Society of Spanish and Spanish-American Studies, 1990.	Wolff, Egon	Kindergarten	1977	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Chile	Chilena		Fecha composición, volumen de teatro completo, edición crítica	TOÑO ¡Repugnante! ¡No sigas! Tendrás que guardar la maquinita esa. Tal vez esta casa no resista el esfuerzo. Podrían derrumbarse los pilares, con las vibraciones. (Meche se levanta de pronto, nerviosamente, da unos pasos inciertos. Toma la caja de música. Escucha un rato sus sonidos. Vuelve a cerrarla. Toma un abanico de la vitrina. Se abanica. Gira hacia los hermanos)
Wolff, Egon: Kindergarten. Boulder (Estados Unidos de América): Society of Spanish and Spanish-American Studies, 1990.	Wolff, Egon	Kindergarten	1977	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Chile	Chilena		Fecha composición, volumen de teatro completo, edición crítica	TOÑO Entiendo, entiendo. Es una carne muy especial, esa carne. Extrañas vibraciones de lo prohibido. Eres un tipo refinado, después de todo, ¿sabes? ¡Delicatessen! (Con cuidado) Dime... ¿puedo preguntarte algo que me inquieta hace tiempo?
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			desprende el cuerpo como abstracciones que después se ponen a andar, como la sonrisa; el desplazamiento del cuerpo en el espacio que después nos obliga a reconstruirlo, la forma de cerrar una despedida, cuando alguien que estaba ya no puede mirar hacia atrás, la inclinación para tomar agua, la persistencia de la vibración en la persona a quien espiamos en su respiración, el fijar o desprender la atención en nosotros para llenarnos o suprimirnos. Todos esos corpúsculos de emanación fueron surgiendo de su escondite. Así pudo por un momento ver de nuevo a un José Ramiro que le sonreía, que apoyaba su mano en la tibiedad de la
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			Palmiro la ceñía de la mano, pero notaba la fuga de la mirada de Delfina, parecía que sus ojos buscaban un sonido, la penetración de las palabras de Fronesis en su espacio que tenía la virtud de transparentarla, de borrar los impedimentos de su cuerpo para ofrecerle otro cuerpo sólo sensible a la vibración, a las interrupciones de la araña en su jaula espacial. Sentía la presión de la mano de Palmiro, pero sentía aún más la transparencia que le comunicaba Fronesis al borrar la escisión de su yo y lo estelar, al inundarla de una claridad que Delfina sentía como si Fronesis la mirase desde infinitos
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			La puerta vibró al cerrarse. Galeb la había impulsado con un exceso que no era necesario para quedar separado de sus dos amigos. La vibración de la puerta revelaba que había sido cerrada por una mano casi crispada.
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			, que es un malicioso sempiterno, en nuestro argot, se la comió, en relación con una doncella, quiere decir que se llevó su virginidad a caballo, de la misma manera que decimos templar al cumplimiento del acto sexual, que es una palabra en extremo delicada, pues alude también a la preparación de las vibraciones adecuadas de un instrumento musical. Se la comió, alude a hacer suya, con la violencia del acto y con la totalidad del signo a la mujer. Pero templar es la coincidencia adecuada de los acordes, es, como dice Cervantes, música de entre sueños. Así el acto sexual para el cubano
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			que se la comió es  palabra con la que se hace referencia a algo hazañoso, triunfal. Si alguien impertérrito, fumándose un tabaco, redondea sin vacilaciones un cálculo integral o vectoral, el coro como aplauso exclama: se la comió. De tal manera que entre nosotros lo posesivo, lo hazañoso, la templada vibración del sonido están tan entrelazados como lo que los metafísicos llaman el tiempo cónico, una anchurosa base horizontal de lo incorporativo y lo posesivo que se transmuta en las vibraciones que van como en el ciclón del ojo rotativo de la base ascendiendo hasta un punto que es el que los penetra.
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			integral o vectoral, el coro como aplauso exclama: se la comió. De tal manera que entre nosotros lo posesivo, lo hazañoso, la templada vibración del sonido están tan entrelazados como lo que los metafísicos llaman el tiempo cónico, una anchurosa base horizontal de lo incorporativo y lo posesivo que se transmuta en las vibraciones que van como en el ciclón del ojo rotativo de la base ascendiendo hasta un punto que es el que los penetra.
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			Descendió otro peldaño más, era un círculo más oscuro. Dentro de aquella oscuridad, la mano de Foción se tornaba más clara y resplandeciente, era un resplandor como si la luz crujiera, como si una membrana lo ciñese agitada por continuas vibraciones. Apartó la mano de Foción, extraño disfrute de una suspensión, como si el recuerdo de la mano y la ajena energía que empuñaba, se oyesen y supiesen que era muy breve la separación. Observó un círculo con numerosas tiras de papel blanco, como los que se usan para marcar los libros. Resplandecía el
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			En ese regalo, Cemí vio la más cabal respuesta del timbre. La vibración incondicionada del timbre adquirió su causalidad en el regalo del dracma siciliano. Parecía que al establecer esa nueva causalidad, la puerta daría su respuesta al abrirse. Lo que vio no le produjo el menor asombro, como si esperase beatíficamente su serie causal. El triángulo metálico de Licario había hecho una
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			como en alguna página de San Agustín, donde la palabra peldaño, después de unas interrupciones como peldaños borrados por la cotidiana furia de la friega, está continuada por una alusión a la tierra invisible y caótica, como si lo muy usado, después de una pausa provocada por un tiempo que no se determina, adquiriese la vibración y la nitidez de los metales. Nos hacía pensar en una ballena que segregase un hilo como la araña, capaz de trazar una viviente escala entre las profundidades de la tierra y las extintas mareas lunares, de establecer una nueva relación causal entre la semilla y el misterioso peso que sentimos sobre las espaldas.
Lezama Lima, José: Oppiano Licario. Madrid: Cátedra, 1989.	Lezama Lima, José	Oppiano Licario	1977	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			Dejé de caminar, me apoyé con la mirada en una cerradura de metal, la vibración amarilla del metal fue capaz de sostenerme. El tiempo, sin la bisagra de su polaridad, convertía la imagen que tenía que marchar desde la sustancia espejeante hasta la punta de los dedos, y saltar después en una lluvia de chispas, atravesaba un desierto donde la luz y la sombra formaban un anfiteatro donde
